City,FamilyIncome,HouseAge,AveRooms,AveBedrms,NumMembers,AveOccup,Latitude,Longitude,Price
Delhi,312000.0,27,5,4,3,1.2,28.7041,77.1025,21000.0
Kolkata,2356000.0,48,3,2,6,2.0,22.5726,88.3639,185000.0
Chennai,799000.0,25,1,1,5,1.7,13.0827,80.2707,71000.0
Chennai,3482000.0,48,1,1,9,2.5,13.0827,80.2707,330000.0
Delhi,2997000.0,15,5,2,7,4.2,28.7041,77.1025,219000.0
Mumbai,2435000.0,20,5,1,1,1.0,19.076,72.8777,228000.0
Bangalore,3954000.0,5,4,3,4,3.4,12.9716,77.5946,368000.0
Mumbai,1275000.0,42,5,3,5,3.9,19.076,72.8777,69000.0
Jaipur,4871000.0,16,1,1,4,1.9,26.9124,75.7873,267000.0
Pune,1131000.0,29,4,1,2,3.4,18.5204,73.8567,106000.0
Ahmedabad,799000.0,49,2,1,2,3.4,23.0225,72.5714,74000.0
Lucknow,1320000.0,31,2,1,1,4.8,26.8467,80.9462,82000.0
Bangalore,3258000.0,22,1,1,8,4.9,12.9716,77.5946,254000.0
Chennai,4635000.0,5,3,2,4,3.6,13.0827,80.2707,147000.0
Lucknow,1362000.0,23,5,2,5,5.0,26.8467,80.9462,87000.0
Mumbai,1397000.0,29,4,3,8,3.4,19.076,72.8777,116000.0
Chennai,1424000.0,21,2,1,2,2.4,13.0827,80.2707,47000.0
Hyderabad,1704000.0,49,2,1,1,1.0,17.385,78.4867,83000.0
Mumbai,3318000.0,2,3,1,7,2.3,19.076,72.8777,191000.0
Ahmedabad,1947000.0,30,4,1,3,2.3,23.0225,72.5714,152000.0
Chennai,2672000.0,20,2,1,8,3.7,13.0827,80.2707,113000.0
Kolkata,1543000.0,8,5,3,1,4.5,22.5726,88.3639,128000.0
Hyderabad,1425000.0,26,4,3,1,3.3,17.385,78.4867,76000.0
Kolkata,1578000.0,7,2,1,3,4.7,22.5726,88.3639,86000.0
Jaipur,1064000.0,28,4,1,6,2.4,26.9124,75.7873,55000.0
Jaipur,674000.0,46,3,1,2,4.3,26.9124,75.7873,53000.0
Chennai,3031000.0,19,5,2,3,2.7,13.0827,80.2707,249000.0
Chennai,813000.0,11,2,1,6,2.0,13.0827,80.2707,50000.0
Chennai,242000.0,12,1,1,3,4.4,13.0827,80.2707,24000.0
Kolkata,1946000.0,8,3,1,1,4.1,22.5726,88.3639,71000.0
Delhi,877000.0,2,4,1,4,2.7,28.7041,77.1025,53000.0
Lucknow,1826000.0,48,5,1,4,4.9,26.8467,80.9462,79000.0
Pune,3040000.0,31,1,1,8,3.5,18.5204,73.8567,121000.0
Mumbai,4374000.0,45,2,1,3,4.4,19.076,72.8777,202000.0
Pune,1753000.0,5,1,1,8,2.9,18.5204,73.8567,154000.0
Lucknow,1444000.0,1,4,2,6,2.2,26.8467,80.9462,51000.0
Jaipur,3526000.0,36,2,1,7,3.9,26.9124,75.7873,138000.0
Chennai,3968000.0,33,3,1,5,4.0,13.0827,80.2707,210000.0
Chennai,1487000.0,10,4,3,6,2.9,13.0827,80.2707,116000.0
Lucknow,3904000.0,31,4,1,4,1.7,26.8467,80.9462,342000.0
Lucknow,4105000.0,21,4,3,3,3.3,26.8467,80.9462,248000.0
Ahmedabad,2531000.0,35,3,2,9,3.1,23.0225,72.5714,194000.0
Ahmedabad,3549000.0,44,5,1,1,2.4,23.0225,72.5714,214000.0
Chennai,1461000.0,15,3,2,1,1.4,13.0827,80.2707,94000.0
Chennai,4181000.0,8,1,1,2,2.2,13.0827,80.2707,198000.0
Jaipur,2149000.0,26,3,1,8,2.2,26.9124,75.7873,82000.0
Jaipur,546000.0,12,2,1,1,3.9,26.9124,75.7873,20000.0
Kolkata,3855000.0,45,2,1,6,1.0,22.5726,88.3639,343000.0
Bangalore,3649000.0,43,3,2,4,3.1,12.9716,77.5946,145000.0
Pune,3039000.0,39,1,1,9,3.5,18.5204,73.8567,298000.0
Hyderabad,2927000.0,10,4,3,9,2.5,17.385,78.4867,148000.0
Jaipur,3780000.0,28,5,4,9,4.9,26.9124,75.7873,237000.0
Kolkata,3146000.0,46,4,3,4,4.0,22.5726,88.3639,259000.0
Delhi,1824000.0,45,4,1,4,1.1,28.7041,77.1025,124000.0
Hyderabad,4561000.0,3,4,2,5,2.9,17.385,78.4867,312000.0
Jaipur,3565000.0,9,1,1,7,1.3,26.9124,75.7873,123000.0
Bangalore,1793000.0,24,2,1,1,4.0,12.9716,77.5946,138000.0
Hyderabad,1847000.0,26,1,1,3,3.6,17.385,78.4867,166000.0
Chennai,236000.0,6,2,1,3,2.7,13.0827,80.2707,13000.0
Bangalore,4521000.0,37,4,2,9,3.9,12.9716,77.5946,338000.0
Hyderabad,1884000.0,7,2,1,2,1.8,17.385,78.4867,86000.0
Lucknow,4739000.0,13,5,1,5,3.7,26.8467,80.9462,406000.0
Pune,3647000.0,36,5,1,8,3.5,18.5204,73.8567,156000.0
Hyderabad,491000.0,42,4,2,6,3.5,17.385,78.4867,47000.0
Mumbai,250000.0,1,4,3,4,3.9,19.076,72.8777,22000.0
Kolkata,850000.0,19,2,1,5,3.0,22.5726,88.3639,50000.0
Mumbai,907000.0,9,3,2,2,2.9,19.076,72.8777,91000.0
Bangalore,944000.0,46,4,2,1,4.3,12.9716,77.5946,94000.0
Lucknow,2568000.0,30,5,4,3,1.8,26.8467,80.9462,178000.0
Kolkata,255000.0,30,3,1,8,2.2,22.5726,88.3639,23000.0
Bangalore,3110000.0,12,5,3,7,1.8,12.9716,77.5946,281000.0
Delhi,440000.0,48,5,2,6,4.7,28.7041,77.1025,40000.0
Jaipur,670000.0,17,5,2,8,2.6,26.9124,75.7873,55000.0
Bangalore,469000.0,11,5,4,2,1.8,12.9716,77.5946,27000.0
Lucknow,559000.0,27,4,3,9,4.8,26.8467,80.9462,29000.0
Delhi,4964000.0,27,5,4,8,4.6,28.7041,77.1025,274000.0
Mumbai,3610000.0,1,2,1,5,2.4,19.076,72.8777,285000.0
Jaipur,4465000.0,44,2,1,5,2.0,26.9124,75.7873,186000.0
Lucknow,4165000.0,33,2,1,4,1.2,26.8467,80.9462,410000.0
Jaipur,3902000.0,7,1,1,6,3.5,26.9124,75.7873,344000.0
Jaipur,3126000.0,11,2,1,7,4.9,26.9124,75.7873,145000.0
Mumbai,3353000.0,9,4,3,4,1.9,19.076,72.8777,286000.0
Ahmedabad,876000.0,26,3,2,1,2.5,23.0225,72.5714,35000.0
Delhi,2463000.0,16,2,1,9,4.2,28.7041,77.1025,213000.0
Hyderabad,317000.0,27,5,1,9,3.6,17.385,78.4867,20000.0
Chennai,635000.0,3,5,2,5,4.9,13.0827,80.2707,63000.0
Lucknow,4617000.0,45,1,1,1,1.8,26.8467,80.9462,283000.0
Chennai,3473000.0,14,5,3,8,2.2,13.0827,80.2707,309000.0
Mumbai,1107000.0,2,4,1,6,1.2,19.076,72.8777,39000.0
Lucknow,2727000.0,17,5,2,4,4.5,26.8467,80.9462,176000.0
Delhi,747000.0,19,3,2,2,3.9,28.7041,77.1025,23000.0
Bangalore,2036000.0,40,5,3,2,4.3,12.9716,77.5946,150000.0
Delhi,1063000.0,45,1,1,2,1.6,28.7041,77.1025,87000.0
Lucknow,2410000.0,8,2,1,8,4.3,26.8467,80.9462,104000.0
Ahmedabad,3048000.0,35,1,1,2,4.0,23.0225,72.5714,210000.0
Jaipur,1024000.0,20,5,3,4,3.6,26.9124,75.7873,98000.0
Pune,3563000.0,31,2,1,4,1.7,18.5204,73.8567,223000.0
Mumbai,3960000.0,19,5,2,6,2.4,19.076,72.8777,149000.0
Bangalore,3674000.0,22,3,1,4,4.0,12.9716,77.5946,303000.0
Chennai,3640000.0,23,1,1,4,4.3,13.0827,80.2707,177000.0
Kolkata,2142000.0,3,1,1,6,2.0,22.5726,88.3639,108000.0
Pune,245000.0,18,3,1,5,3.0,18.5204,73.8567,20000.0
Chennai,3970000.0,23,2,1,7,3.5,13.0827,80.2707,284000.0
Ahmedabad,4870000.0,4,5,4,3,2.4,23.0225,72.5714,352000.0
Kolkata,484000.0,39,5,3,8,3.0,22.5726,88.3639,31000.0
Ahmedabad,990000.0,32,2,1,6,3.0,23.0225,72.5714,51000.0
Hyderabad,4481000.0,46,3,1,9,1.1,17.385,78.4867,184000.0
Ahmedabad,2613000.0,46,3,1,4,2.0,23.0225,72.5714,149000.0
Chennai,437000.0,19,3,1,5,1.7,13.0827,80.2707,18000.0
Hyderabad,674000.0,34,2,1,8,1.4,17.385,78.4867,46000.0
Ahmedabad,1090000.0,20,4,1,5,1.6,23.0225,72.5714,90000.0
Delhi,1811000.0,13,3,2,2,1.1,28.7041,77.1025,146000.0
Hyderabad,1401000.0,12,4,3,1,2.2,17.385,78.4867,127000.0
Delhi,830000.0,9,4,1,9,4.8,28.7041,77.1025,36000.0
Bangalore,3904000.0,27,2,1,4,2.5,12.9716,77.5946,174000.0
Ahmedabad,4609000.0,23,5,1,9,4.7,23.0225,72.5714,367000.0
Jaipur,223000.0,16,2,1,7,3.9,26.9124,75.7873,15000.0
Pune,4018000.0,4,1,1,1,3.0,18.5204,73.8567,370000.0
Hyderabad,3043000.0,19,5,2,7,1.7,17.385,78.4867,125000.0
Mumbai,1503000.0,49,3,1,5,3.6,19.076,72.8777,67000.0
Jaipur,1883000.0,25,3,1,6,4.1,26.9124,75.7873,104000.0
Delhi,2991000.0,25,1,1,5,2.8,28.7041,77.1025,188000.0
Chennai,4824000.0,41,4,3,2,2.0,13.0827,80.2707,273000.0
Hyderabad,883000.0,17,3,2,7,4.4,17.385,78.4867,32000.0
Jaipur,4012000.0,31,2,1,8,2.4,26.9124,75.7873,219000.0
Delhi,1173000.0,13,4,3,3,1.7,28.7041,77.1025,48000.0
Bangalore,1220000.0,18,2,1,5,3.1,12.9716,77.5946,114000.0
Pune,2226000.0,41,5,2,4,2.0,18.5204,73.8567,105000.0
Hyderabad,1104000.0,36,1,1,4,2.0,17.385,78.4867,90000.0
Ahmedabad,3846000.0,49,3,1,2,2.6,23.0225,72.5714,189000.0
Delhi,3001000.0,41,3,2,7,3.5,28.7041,77.1025,294000.0
Pune,1828000.0,40,1,1,7,4.0,18.5204,73.8567,100000.0
Chennai,4052000.0,36,5,4,7,4.5,13.0827,80.2707,278000.0
Bangalore,4170000.0,38,3,2,6,4.1,12.9716,77.5946,304000.0
Chennai,1742000.0,30,4,1,9,1.0,13.0827,80.2707,107000.0
Chennai,4629000.0,26,2,1,5,1.5,13.0827,80.2707,323000.0
Delhi,3807000.0,40,1,1,1,2.3,28.7041,77.1025,163000.0
Chennai,3191000.0,48,4,2,6,3.8,13.0827,80.2707,278000.0
Hyderabad,4743000.0,15,3,1,6,5.0,17.385,78.4867,159000.0
Delhi,3380000.0,18,3,1,4,3.7,28.7041,77.1025,251000.0
Jaipur,4037000.0,10,5,3,1,3.6,26.9124,75.7873,344000.0
Delhi,817000.0,42,2,1,9,4.5,28.7041,77.1025,70000.0
Ahmedabad,2705000.0,47,1,1,8,4.4,23.0225,72.5714,138000.0
Bangalore,4285000.0,12,2,1,9,3.7,12.9716,77.5946,382000.0
Ahmedabad,2545000.0,3,1,1,1,2.4,23.0225,72.5714,116000.0
Hyderabad,2243000.0,26,3,2,5,3.8,17.385,78.4867,157000.0
Kolkata,3780000.0,23,4,3,6,4.1,22.5726,88.3639,116000.0
Mumbai,1520000.0,24,2,1,5,2.5,19.076,72.8777,120000.0
Chennai,1619000.0,5,5,1,1,3.5,13.0827,80.2707,92000.0
Delhi,3550000.0,34,2,1,9,2.6,28.7041,77.1025,202000.0
Bangalore,3706000.0,35,3,2,1,2.8,12.9716,77.5946,224000.0
Jaipur,224000.0,25,2,1,2,1.2,26.9124,75.7873,14000.0
Lucknow,1251000.0,3,1,1,5,2.6,26.8467,80.9462,53000.0
Kolkata,4261000.0,42,1,1,2,1.7,22.5726,88.3639,249000.0
Bangalore,852000.0,40,1,1,9,2.5,12.9716,77.5946,51000.0
Jaipur,1442000.0,21,3,1,3,2.7,26.9124,75.7873,71000.0
Chennai,1716000.0,48,3,2,5,3.8,13.0827,80.2707,125000.0
Lucknow,3767000.0,3,3,1,5,2.4,26.8467,80.9462,330000.0
Lucknow,887000.0,37,3,1,4,1.4,26.8467,80.9462,58000.0
Mumbai,4390000.0,5,4,1,5,4.8,19.076,72.8777,436000.0
Delhi,4344000.0,15,3,2,4,2.6,28.7041,77.1025,375000.0
Kolkata,3436000.0,16,3,2,8,3.3,22.5726,88.3639,228000.0
Mumbai,4471000.0,35,2,1,4,2.8,19.076,72.8777,270000.0
Pune,4394000.0,17,5,4,3,3.9,18.5204,73.8567,227000.0
Hyderabad,4674000.0,36,5,2,1,1.2,17.385,78.4867,335000.0
Delhi,3825000.0,1,5,1,6,4.5,28.7041,77.1025,208000.0
Lucknow,4163000.0,5,3,2,9,1.8,26.8467,80.9462,226000.0
Lucknow,4452000.0,32,4,3,2,3.5,26.8467,80.9462,378000.0
Jaipur,254000.0,43,2,1,6,1.5,26.9124,75.7873,20000.0
Pune,2418000.0,12,2,1,8,1.8,18.5204,73.8567,92000.0
Kolkata,3442000.0,41,3,2,4,3.4,22.5726,88.3639,187000.0
Hyderabad,596000.0,37,3,1,1,1.8,17.385,78.4867,39000.0
Jaipur,3358000.0,29,5,1,9,2.9,26.9124,75.7873,334000.0
Mumbai,3454000.0,39,2,1,3,2.2,19.076,72.8777,130000.0
Lucknow,3222000.0,30,5,4,5,1.5,26.8467,80.9462,128000.0
Pune,4625000.0,31,1,1,3,1.8,18.5204,73.8567,150000.0
Mumbai,2211000.0,15,2,1,4,1.4,19.076,72.8777,127000.0
Hyderabad,4356000.0,16,1,1,8,1.7,17.385,78.4867,239000.0
Bangalore,1243000.0,27,1,1,8,3.2,12.9716,77.5946,95000.0
Kolkata,2809000.0,35,1,1,6,3.1,22.5726,88.3639,147000.0
Jaipur,1608000.0,6,1,1,9,1.9,26.9124,75.7873,133000.0
Pune,833000.0,44,3,2,8,2.6,18.5204,73.8567,31000.0
Jaipur,3803000.0,4,5,2,9,4.8,26.9124,75.7873,293000.0
Hyderabad,2473000.0,30,5,3,1,2.9,17.385,78.4867,184000.0
Chennai,3325000.0,49,2,1,5,1.9,13.0827,80.2707,199000.0
Bangalore,3958000.0,25,4,3,3,1.9,12.9716,77.5946,335000.0
Bangalore,4426000.0,42,2,1,2,4.2,12.9716,77.5946,377000.0
Ahmedabad,2677000.0,42,5,1,3,3.5,23.0225,72.5714,138000.0
Bangalore,664000.0,29,1,1,8,4.9,12.9716,77.5946,62000.0
Delhi,2610000.0,41,4,3,3,4.9,28.7041,77.1025,215000.0
Delhi,3806000.0,8,3,1,4,2.0,28.7041,77.1025,218000.0
Lucknow,4077000.0,39,1,1,4,4.8,26.8467,80.9462,308000.0
Pune,798000.0,25,1,1,7,3.1,18.5204,73.8567,34000.0
Ahmedabad,3470000.0,19,2,1,4,2.6,23.0225,72.5714,239000.0
Bangalore,3196000.0,30,5,3,9,5.0,12.9716,77.5946,218000.0
Mumbai,974000.0,46,5,4,4,2.1,19.076,72.8777,39000.0
Jaipur,3439000.0,31,3,2,3,1.5,26.9124,75.7873,120000.0
Jaipur,1762000.0,9,2,1,3,3.3,26.9124,75.7873,82000.0
Chennai,992000.0,46,5,1,2,3.5,13.0827,80.2707,75000.0
Delhi,4350000.0,21,1,1,5,2.0,28.7041,77.1025,300000.0
Hyderabad,4788000.0,40,3,2,5,2.4,17.385,78.4867,148000.0
Lucknow,3591000.0,38,4,3,7,4.7,26.8467,80.9462,269000.0
Pune,2242000.0,5,2,1,4,2.4,18.5204,73.8567,88000.0
Delhi,1325000.0,31,5,1,2,4.2,28.7041,77.1025,64000.0
Pune,856000.0,35,1,1,7,4.0,18.5204,73.8567,84000.0
Hyderabad,3025000.0,28,5,1,5,3.5,17.385,78.4867,142000.0
Delhi,3447000.0,48,3,2,1,4.7,28.7041,77.1025,229000.0
Chennai,1079000.0,28,4,1,3,3.7,13.0827,80.2707,73000.0
Pune,3636000.0,22,4,2,9,4.4,18.5204,73.8567,189000.0
Chennai,417000.0,39,2,1,6,4.7,13.0827,80.2707,39000.0
Ahmedabad,3481000.0,27,3,2,2,4.0,23.0225,72.5714,118000.0
Kolkata,4287000.0,17,1,1,6,4.8,22.5726,88.3639,266000.0
Bangalore,1705000.0,12,2,1,7,3.9,12.9716,77.5946,86000.0
Ahmedabad,3050000.0,47,1,1,9,1.8,23.0225,72.5714,203000.0
Lucknow,3732000.0,28,2,1,1,2.3,26.8467,80.9462,131000.0
Bangalore,4978000.0,26,2,1,2,1.2,12.9716,77.5946,265000.0
Jaipur,3345000.0,26,4,1,8,3.6,26.9124,75.7873,321000.0
Bangalore,4036000.0,43,1,1,9,1.3,12.9716,77.5946,169000.0
Mumbai,3208000.0,39,5,3,9,1.2,19.076,72.8777,294000.0
Hyderabad,319000.0,17,1,1,7,4.5,17.385,78.4867,19000.0
Pune,1970000.0,26,5,4,3,2.2,18.5204,73.8567,108000.0
Lucknow,1304000.0,14,5,1,8,3.8,26.8467,80.9462,124000.0
Mumbai,2606000.0,24,3,1,3,4.6,19.076,72.8777,87000.0
Bangalore,3807000.0,27,1,1,6,1.8,12.9716,77.5946,312000.0
Mumbai,4509000.0,3,5,1,5,2.2,19.076,72.8777,314000.0
Bangalore,4227000.0,37,5,2,7,1.2,12.9716,77.5946,256000.0
Bangalore,632000.0,38,1,1,8,2.5,12.9716,77.5946,45000.0
Chennai,3591000.0,7,3,2,2,1.7,13.0827,80.2707,223000.0
Jaipur,704000.0,19,5,2,2,1.5,26.9124,75.7873,33000.0
Lucknow,4552000.0,9,3,2,5,4.9,26.8467,80.9462,405000.0
Kolkata,1673000.0,35,2,1,9,3.1,22.5726,88.3639,164000.0
Bangalore,2713000.0,14,2,1,3,1.6,12.9716,77.5946,266000.0
Mumbai,4435000.0,2,1,1,5,2.6,19.076,72.8777,442000.0
Bangalore,1526000.0,8,1,1,3,2.2,12.9716,77.5946,59000.0
Hyderabad,3967000.0,45,2,1,8,1.2,17.385,78.4867,137000.0
Jaipur,4352000.0,22,5,3,4,2.3,26.9124,75.7873,398000.0
Chennai,3417000.0,20,4,1,9,1.5,13.0827,80.2707,154000.0
Hyderabad,4806000.0,24,2,1,3,4.4,17.385,78.4867,422000.0
Jaipur,4381000.0,45,3,2,5,3.7,26.9124,75.7873,328000.0
Kolkata,2153000.0,14,1,1,3,1.8,22.5726,88.3639,95000.0
Bangalore,2201000.0,17,1,1,9,4.7,12.9716,77.5946,174000.0
Pune,4365000.0,31,1,1,8,4.5,18.5204,73.8567,264000.0
Delhi,4794000.0,22,4,3,5,2.1,28.7041,77.1025,353000.0
Delhi,431000.0,16,2,1,4,4.7,28.7041,77.1025,41000.0
Lucknow,2223000.0,33,4,2,1,3.7,26.8467,80.9462,148000.0
Ahmedabad,557000.0,13,3,2,1,3.2,23.0225,72.5714,18000.0
Bangalore,2697000.0,42,5,4,2,2.6,12.9716,77.5946,138000.0
Mumbai,1426000.0,43,4,3,9,2.8,19.076,72.8777,91000.0
Delhi,3398000.0,43,2,1,6,2.3,28.7041,77.1025,156000.0
Kolkata,1565000.0,26,2,1,4,1.2,22.5726,88.3639,57000.0
Bangalore,1994000.0,29,4,2,4,1.4,12.9716,77.5946,64000.0
Pune,4076000.0,25,1,1,6,3.0,18.5204,73.8567,132000.0
Lucknow,3692000.0,49,3,1,5,1.2,26.8467,80.9462,113000.0
Ahmedabad,3836000.0,19,4,1,5,4.5,23.0225,72.5714,246000.0
Lucknow,3231000.0,35,1,1,5,3.0,26.8467,80.9462,296000.0
Hyderabad,2020000.0,49,1,1,8,2.2,17.385,78.4867,107000.0
Ahmedabad,4112000.0,36,1,1,6,3.2,23.0225,72.5714,236000.0
Lucknow,1271000.0,31,4,1,3,4.6,26.8467,80.9462,92000.0
Kolkata,4902000.0,16,5,1,2,1.9,22.5726,88.3639,469000.0
Ahmedabad,1061000.0,26,5,2,2,2.5,23.0225,72.5714,95000.0
Ahmedabad,2008000.0,41,3,2,8,3.8,23.0225,72.5714,181000.0
Chennai,2616000.0,12,3,2,9,3.6,13.0827,80.2707,131000.0
Delhi,4958000.0,41,2,1,6,2.3,28.7041,77.1025,253000.0
Pune,3483000.0,16,1,1,2,3.5,18.5204,73.8567,293000.0
Chennai,2521000.0,17,5,1,9,1.7,13.0827,80.2707,102000.0
Delhi,2058000.0,14,5,3,5,4.0,28.7041,77.1025,77000.0
Pune,1050000.0,43,3,1,4,3.8,18.5204,73.8567,45000.0
Mumbai,2927000.0,35,5,4,5,4.9,19.076,72.8777,138000.0
Hyderabad,2069000.0,21,2,1,7,3.3,17.385,78.4867,74000.0
Jaipur,3321000.0,11,3,1,5,2.4,26.9124,75.7873,216000.0
Chennai,4211000.0,5,1,1,1,3.3,13.0827,80.2707,329000.0
Kolkata,1548000.0,27,2,1,3,2.4,22.5726,88.3639,54000.0
Mumbai,1857000.0,49,3,1,7,3.3,19.076,72.8777,117000.0
Pune,4731000.0,23,4,1,8,4.6,18.5204,73.8567,276000.0
Pune,4899000.0,5,2,1,9,3.8,18.5204,73.8567,240000.0
Hyderabad,4659000.0,32,2,1,1,2.0,17.385,78.4867,435000.0
Pune,4063000.0,7,3,1,3,3.2,18.5204,73.8567,395000.0
Pune,3319000.0,30,5,4,4,3.0,18.5204,73.8567,214000.0
Jaipur,979000.0,17,4,3,6,3.7,26.9124,75.7873,39000.0
Jaipur,2112000.0,18,1,1,9,4.0,26.9124,75.7873,200000.0
Delhi,3476000.0,7,5,4,8,3.9,28.7041,77.1025,106000.0
Pune,860000.0,4,3,2,3,3.8,18.5204,73.8567,75000.0
Lucknow,1114000.0,24,4,3,5,3.3,26.8467,80.9462,57000.0
Pune,1125000.0,15,5,3,7,1.3,18.5204,73.8567,112000.0
Kolkata,2988000.0,45,4,1,3,3.7,22.5726,88.3639,297000.0
Pune,4676000.0,2,2,1,5,3.9,18.5204,73.8567,224000.0
Lucknow,1785000.0,42,4,3,5,3.4,26.8467,80.9462,154000.0
Ahmedabad,579000.0,15,5,2,8,1.0,23.0225,72.5714,42000.0
Pune,1876000.0,45,2,1,9,3.3,18.5204,73.8567,114000.0
Chennai,207000.0,22,1,1,5,2.8,13.0827,80.2707,11000.0
Jaipur,3175000.0,26,3,1,1,1.1,26.9124,75.7873,228000.0
Hyderabad,3482000.0,11,1,1,1,1.9,17.385,78.4867,337000.0
Ahmedabad,4278000.0,9,3,1,7,4.7,23.0225,72.5714,258000.0
Pune,3166000.0,10,3,2,1,1.1,18.5204,73.8567,181000.0
Ahmedabad,4820000.0,32,3,1,6,4.4,23.0225,72.5714,419000.0
Kolkata,3561000.0,36,1,1,7,4.7,22.5726,88.3639,344000.0
Mumbai,4645000.0,19,3,1,4,3.2,19.076,72.8777,417000.0
Ahmedabad,1268000.0,33,5,3,9,1.4,23.0225,72.5714,42000.0
Lucknow,2145000.0,18,2,1,8,1.2,26.8467,80.9462,184000.0
Kolkata,2361000.0,35,3,2,3,3.9,22.5726,88.3639,107000.0
Bangalore,4379000.0,17,3,1,5,2.5,12.9716,77.5946,180000.0
Pune,1472000.0,48,5,4,4,4.4,18.5204,73.8567,67000.0
Mumbai,242000.0,49,4,1,3,3.4,19.076,72.8777,15000.0
Kolkata,474000.0,28,4,3,6,1.5,22.5726,88.3639,47000.0
Hyderabad,3162000.0,43,1,1,7,1.7,17.385,78.4867,176000.0
Lucknow,2740000.0,20,3,1,4,4.3,26.8467,80.9462,179000.0
Chennai,1681000.0,40,1,1,9,1.9,13.0827,80.2707,68000.0
Delhi,3793000.0,38,4,1,7,4.5,28.7041,77.1025,242000.0
Delhi,2364000.0,38,1,1,7,3.6,28.7041,77.1025,98000.0
Bangalore,635000.0,40,3,1,6,1.2,12.9716,77.5946,28000.0
Lucknow,571000.0,17,5,4,8,1.7,26.8467,80.9462,54000.0
Hyderabad,4470000.0,7,4,2,3,4.0,17.385,78.4867,278000.0
Mumbai,1888000.0,13,5,3,2,1.8,19.076,72.8777,86000.0
Chennai,4846000.0,19,5,4,3,4.1,13.0827,80.2707,309000.0
Hyderabad,4911000.0,14,5,3,2,4.5,17.385,78.4867,404000.0
Kolkata,3347000.0,33,3,1,6,2.0,22.5726,88.3639,305000.0
Bangalore,4457000.0,49,1,1,7,1.4,12.9716,77.5946,318000.0
Ahmedabad,4216000.0,44,3,1,3,2.8,23.0225,72.5714,143000.0
Jaipur,1418000.0,27,3,1,5,3.5,26.9124,75.7873,136000.0
Lucknow,1297000.0,26,3,1,7,2.8,26.8467,80.9462,130000.0
Lucknow,1258000.0,9,4,1,5,1.7,26.8467,80.9462,54000.0
Bangalore,3656000.0,19,5,1,3,2.9,12.9716,77.5946,110000.0
Kolkata,4937000.0,21,5,2,4,3.6,22.5726,88.3639,377000.0
Ahmedabad,2378000.0,48,4,3,5,4.2,23.0225,72.5714,145000.0
Bangalore,677000.0,33,2,1,5,1.3,12.9716,77.5946,66000.0
Bangalore,1919000.0,39,3,2,9,4.2,12.9716,77.5946,140000.0
Pune,4265000.0,11,2,1,7,3.7,18.5204,73.8567,141000.0
Delhi,4811000.0,7,2,1,6,1.5,28.7041,77.1025,439000.0
Ahmedabad,413000.0,39,4,3,8,1.6,23.0225,72.5714,23000.0
Mumbai,3466000.0,45,3,2,1,1.1,19.076,72.8777,317000.0
Chennai,1952000.0,27,5,2,3,2.0,13.0827,80.2707,108000.0
Chennai,1566000.0,9,4,1,2,1.5,13.0827,80.2707,143000.0
Pune,4194000.0,42,5,3,7,2.8,18.5204,73.8567,337000.0
Mumbai,2131000.0,25,2,1,4,2.0,19.076,72.8777,86000.0
Delhi,3317000.0,21,1,1,4,1.3,28.7041,77.1025,208000.0
Bangalore,4486000.0,49,4,2,1,4.8,12.9716,77.5946,245000.0
Mumbai,259000.0,38,2,1,2,2.6,19.076,72.8777,11000.0
Ahmedabad,3132000.0,18,4,3,1,1.3,23.0225,72.5714,127000.0
Jaipur,4859000.0,15,4,1,8,5.0,26.9124,75.7873,477000.0
Kolkata,3369000.0,16,4,2,4,4.5,22.5726,88.3639,147000.0
Ahmedabad,3070000.0,44,5,1,3,1.7,23.0225,72.5714,195000.0
Lucknow,3174000.0,32,3,1,1,4.0,26.8467,80.9462,303000.0
Kolkata,1905000.0,40,1,1,2,3.2,22.5726,88.3639,78000.0
Jaipur,3568000.0,43,3,1,2,1.4,26.9124,75.7873,167000.0
Lucknow,424000.0,24,1,1,4,4.5,26.8467,80.9462,26000.0
Pune,1829000.0,27,1,1,2,1.1,18.5204,73.8567,155000.0
Jaipur,3253000.0,20,5,1,5,4.3,26.9124,75.7873,176000.0
Lucknow,2653000.0,27,3,1,3,2.1,26.8467,80.9462,134000.0
Ahmedabad,3283000.0,16,5,2,2,4.7,23.0225,72.5714,314000.0
Lucknow,3831000.0,8,4,3,4,2.8,26.8467,80.9462,250000.0
Bangalore,3299000.0,14,2,1,7,3.4,12.9716,77.5946,121000.0
Ahmedabad,2758000.0,35,3,2,2,2.7,23.0225,72.5714,142000.0
Jaipur,2297000.0,2,2,1,8,3.9,26.9124,75.7873,143000.0
Chennai,3937000.0,31,3,1,9,3.3,13.0827,80.2707,381000.0
Kolkata,2104000.0,49,1,1,8,1.7,22.5726,88.3639,156000.0
Hyderabad,458000.0,45,2,1,3,3.2,17.385,78.4867,14000.0
Lucknow,1733000.0,44,4,3,3,1.1,26.8467,80.9462,111000.0
Ahmedabad,1234000.0,43,4,1,2,2.6,23.0225,72.5714,105000.0
Lucknow,1259000.0,19,3,2,8,1.4,26.8467,80.9462,124000.0
Pune,2408000.0,7,5,1,7,4.1,18.5204,73.8567,149000.0
Kolkata,4296000.0,10,2,1,3,2.6,22.5726,88.3639,272000.0
Lucknow,3706000.0,35,5,2,9,2.8,26.8467,80.9462,296000.0
